Time,j1,j2,j3,j4,j5,j6,X,Y,Z
4.64646464646465,-0.729864959924901,-0.486576639949934,0.486576639949934,0.243288319974967,0.486576639949934,0.729864959924901,0.198082839267279,-0.351037134009933,0.853748200847656
4.74747474747475,-0.745731589488486,-0.497154392992324,0.497154392992324,0.248577196496162,0.497154392992324,0.745731589488486,0.190903793723365,-0.352672127165527,0.849722204508515
4.84848484848485,-0.761598219052071,-0.507732146034714,0.507732146034714,0.253866073017357,0.507732146034714,0.761598219052071,0.18369239887498,-0.35413875166312,0.84571924998746
4.94949494949495,-0.777464848615656,-0.518309899077104,0.518309899077104,0.259154949538552,0.518309899077104,0.777464848615656,0.176452836136672,-0.355436094971182,0.841739785166328
5.05050505050505,-0.793331478179241,-0.528887652119494,0.528887652119494,0.264443826059747,0.528887652119494,0.793331478179241,0.16918931276674,-0.356563351350134,0.837784255298747
5.15151515151515,-0.809198107742826,-0.539465405161884,0.539465405161884,0.269732702580942,0.539465405161884,0.809198107742826,0.161906059096999,-0.357519822556148,0.833853102960314
5.25252525252525,-0.82506473730641,-0.550043158204274,0.550043158204274,0.275021579102137,0.550043158204274,0.82506473730641,0.154607325743941,-0.358304918472425,0.829946767999079
5.35353535353535,-0.840931366869995,-0.560620911246663,0.560620911246663,0.280310455623332,0.560620911246663,0.840931366869995,0.14729738080321,-0.358918157667481,0.826065687486329
5.45454545454545,-0.85679799643358,-0.571198664289053,0.571198664289053,0.285599332144527,0.571198664289053,0.85679799643358,0.139980507029293,-0.359359167879984,0.822210295667686
5.55555555555556,-0.872664625997165,-0.581776417331443,0.581776417331443,0.290888208665722,0.581776417331443,0.872664625997165,0.132660999002383,-0.359627686429792,0.818381023914521
5.65656565656566,-0.88853125556075,-0.592354170373833,0.592354170373833,0.296177085186916,0.592354170373833,0.88853125556075,0.125343160284335,-0.359723560554828,0.814578300675687
5.75757575757576,-0.904397885124334,-0.602931923416223,0.602931923416223,0.301465961708111,0.602931923416223,0.904397885124334,0.118031300565677,-0.359646747673546,0.810802551429584
5.85858585858586,-0.920264514687919,-0.613509676458613,0.613509676458613,0.306754838229306,0.613509676458613,0.920264514687919,0.110729732805629,-0.359397315572741,0.807054198636549
5.95959595959596,-0.936131144251504,-0.624087429501003,0.624087429501003,0.312043714750501,0.624087429501003,0.936131144251504,0.103442770367096,-0.358975442520528,0.803333661691591
6.06060606060606,-0.951997773815089,-0.634665182543392,0.634665182543392,0.317332591271696,0.634665182543392,0.951997773815089,0.0961747241485945,-0.358381417304372,0.799641356877464
6.16161616161616,-0.967864403378674,-0.645242935585782,0.645242935585782,0.322621467792891,0.645242935585782,0.967864403378674,0.0889298997150877,-0.357615639194103,0.79597769731809
6.26262626262626,-0.983731032942258,-0.655820688628172,0.655820688628172,0.327910344314086,0.655820688628172,0.983731032942258,0.0817125944297038,-0.356678617829875,0.792343092932338
6.36363636363636,-0.999597662505843,-0.666398441670562,0.666398441670562,0.333199220835281,0.666398441670562,0.999597662505843,0.0745270945882992,-0.355570973035119,0.788737950388156
6.46464646464646,-1.01546429206943,-0.676976194712952,0.676976194712952,0.338488097356476,0.676976194712952,1.01546429206943,0.0673776725588456,-0.354293434554574,0.785162673057071
6.56565656565657,-1.03133092163301,-0.687553947755342,0.687553947755342,0.343776973877671,0.687553947755342,1.03133092163301,0.0602685839276032,-0.352846841717514,0.781617660969057
6.66666666666667,-1.0471975511966,-0.698131700797732,0.698131700797732,0.349065850398866,0.698131700797732,1.0471975511966,0.0532040646540457,-0.35123214302638,0.778103310767778
6.76767676767677,-1.06306418076018,-0.708709453840122,0.708709453840122,0.354354726920061,0.708709453840122,1.06306418076018,0.0461883282364946,-0.349450395671041,0.774620015666202
6.86868686868687,-1.07893081032377,-0.719287206882511,0.719287206882511,0.359643603441256,0.719287206882511,1.07893081032377,0.0392255628904146,-0.347502764968975,0.771168165402615
6.96969696969697,-1.09479743988735,-0.729864959924901,0.729864959924901,0.364932479962451,0.729864959924901,1.09479743988735,0.0323199287413128,-0.345390523731729,0.767748146197006
7.07070707070707,-1.11066406945094,-0.740442712967291,0.740442712967291,0.370221356483646,0.740442712967291,1.11066406945094,0.0254755550341765,-0.343115051558021,0.764360340707856
7.17171717171717,-1.12653069901452,-0.751020466009681,0.751020466009681,0.375510233004841,0.751020466009681,1.12653069901452,0.0186965373613716,-0.340677834053961,0.761005127989327
7.27272727272727,-1.14239732857811,-0.761598219052071,0.761598219052071,0.380799109526036,0.761598219052071,1.14239732857811,0.0119869349109148,-0.338080461980855,0.757682883448843
7.37373737373737,-1.15826395814169,-0.772175972094461,0.772175972094461,0.38608798604723,0.772175972094461,1.15826395814169,0.00535076773701435,-0.335324630331156,0.754393978805096
7.47474747474747,-1.17413058770528,-0.782753725136851,0.782753725136851,0.391376862568425,0.782753725136851,1.17413058770528,-0.00120798594523497,-0.332412137333158,0.751138782046444
7.57575757575758,-1.18999721726886,-0.793331478179241,0.793331478179241,0.39666573908962,0.793331478179241,1.18999721726886,-0.00768539243913739,-0.32934488338505,0.747917657389747
7.67676767676768,-1.20586384683245,-0.80390923122163,0.80390923122163,0.401954615610815,0.80390923122163,1.20586384683245,-0.0140775652178125,-0.326124869919064,0.744730965239612
7.77777777777778,-1.22173047639603,-0.81448698426402,0.81448698426402,0.40724349213201,0.81448698426402,1.22173047639603,-0.0203806675459109,-0.322754198196422,0.741579062148068
7.87878787878788,-1.23759710595962,-0.82506473730641,0.82506473730641,0.412532368653205,0.82506473730641,1.23759710595962,-0.0265909150698185,-0.319235068033887,0.738462300774671
7.97979797979798,-1.2534637355232,-0.8356424903488,0.8356424903488,0.4178212451744,0.8356424903488,1.2534637355232,-0.0327045783745605,-0.315569776462758,0.735381029847048
8.08080808080808,-1.26933036508679,-0.84622024339119,0.84622024339119,0.423110121695595,0.84622024339119,1.26933036508679,-0.0387179855056359,-0.311760716321186,0.732335594121879
8.18181818181818,-1.28519699465037,-0.85679799643358,0.85679799643358,0.42839899821679,0.85679799643358,1.28519699465037,-0.0446275244540417,-0.30781037478074,0.729326334346319
8.28282828282828,-1.30106362421395,-0.86737574947597,0.86737574947597,0.433687874737985,0.86737574947597,1.30106362421395,-0.0504296456027639,-0.303721331808203,0.726353587219877
